Zona;Factura;Fecha;Cod;Cliente;Código;Producto;Cant;Costo unitario;Valor bruto;Descuento;Valor a pagar
10;26046;6/04/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.030.10.585;MANGUITO TORN.MAXIFIX 5X17MM;150;20,53;3079,13;3,26;3075,87
10;26231;14/04/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.039.33.060;MANGUITO DE NYLON MINIFIX ROSC;1716;23,73;40724,59;3,60;40720,99
10;26231;14/04/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.045.23.010;TAPA AUTODHES PINO 14MM;424;13,95;5914,63;2,29;5912,34
10;25949;1/04/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.045.23.300;TAPA AUTODHES NEGRO 14 MM;106;2,79;295,28;0,47;294,82
10;26231;14/04/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.045.23.300;TAPA AUTODHES NEGRO 14 MM;530;13,93;7382,05;2,33;7379,72
10;26079;7/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.045.23.700;CAPFIX AUTOADHESIVO BLANCO;5300;138,33;733149,00;19,61;733129,39
10;26231;14/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.262.26.826;CAJA MINIFIX 15N. NEGRA 19MM;1716;53,68;92108,84;8,75;92100,09
10;26231;14/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.262.28.642;PERNO UNION MINIFIX M6;1716;67,64;116078,34;8,58;116069,76
10;26054;6/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.262.87.490;TAPA MAXIFIX E BEIGE;150;9,90;1484,33;1,62;1482,71
10;26046;6/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.262.87.703;CAJA MAXIFIX E NIQ. SW6 D=35MM;150;44,13;6618,83;6,90;6611,93
10;26046;6/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.262.87.912;BOLZ MAXIFIX E VERZ. B55M8X9.5;150;19,28;2892,60;3,06;2889,54
10;26046;6/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.262.96.211;UNION P.TABLAS D.TRABAJO;200;47,94;9587,60;7,44;9580,16
10;26193;12/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.262.96.211;UNION P.TABLAS D.TRABAJO;300;71,91;21572,10;11,16;21560,94
10;25949;1/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.263.66.352;SOPORTE DE TABLEROS TAB;3000;329,25;987750,00;55,20;987694,80
10;26231;14/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.264.42.190;CONFIRMAT GALVANIZADO 7X50 MM;1000;17,84;17840,00;2,70;17837,30
10;26283;15/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.264.42.190;CONFIRMAT GALVANIZADO 7X50 MM;1000;17,84;17840,00;2,70;17837,30
10;26231;14/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.267.06.702;TORNILLO DE UNION BLANCO;1000;66,78;66780,00;10,30;66769,70
10;26283;15/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.267.06.702;TORNILLO DE UNION BLANCO;1000;66,78;66780,00;10,30;66769,70
10;26231;14/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.282.12.705;SOPORTE P/REPISA BLANCO 5 MM.;3000;51,45;154350,00;8,10;154341,90
10;25870;28/03/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.316.30.530;BISAGRA RECTA TACO PREMONTADO;500;169,43;84712,50;25,80;84686,70
10;26046;6/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.316.30.530;BISAGRA RECTA TACO PREMONTADO;500;169,43;84712,50;25,80;84686,70
10;25870;28/03/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.316.51.526;PLACA DE MONTAJE 2 mm. SISTEMA;500;65,22;32610,00;9,95;32600,05
10;26046;6/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.316.51.526;PLACA DE MONTAJE 2 mm. SISTEMA;500;65,22;32610,00;9,95;32600,05
10;26283;15/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.356.21.420;TOPETRANSPARENTE;3000;55,26;165780,00;8,40;165771,60
10;26194;12/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.356.21.420;TOPETRANSPARENTE;5000;92,10;460500,00;14,00;460486,00
10;25869;28/03/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.372.65.201;SUJETADORES COL. ALU 600MM;10;471,00;4710,00;101,99;4608,01
10;25869;28/03/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.373.66.632;SUJETADOR PS NIQUELADO 37MM;30;294,30;8829,00;63,78;8765,22
10;26046;6/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.637.45.326;GRADUADOR ZOCALO NEGRO 100 mm.;32;8,71;278,61;1,49;277,12
10;25870;28/03/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.637.45.326;GRADUADOR ZOCALO NEGRO 100 mm.;50;13,60;680,20;2,33;677,88
10;26079;7/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.637.45.326;GRADUADOR ZOCALO NEGRO 100 mm.;400;108,83;43532,80;18,60;43514,20
10;26046;6/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.637.45.371;GRADUADOR ZOCALO NEGRO 150 mm.;13;4,15;54,01;0,67;53,33
10;25949;1/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.637.45.371;GRADUADOR ZOCALO NEGRO 150 mm.;83;26,52;2201,45;4,29;2197,16
10;26283;22/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.637.45.906;CLIP GRADUADOR SOCALO NECRO;500;103,29;51645,00;16,65;51628,35
10;26231;22/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.637.45.906;CLIP GRADUADOR SOCALO NECRO;102;21,07;2149,26;3,40;2145,86
10;26231;14/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.637.45.906;CLIP GRADUADOR SOCALO NECRO;102;21,07;2149,26;3,40;2145,86
10;26046;6/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.637.45.906;CLIP GRADUADOR SOCALO NECRO;141;29,13;4107,02;4,70;4102,32
10;26283;15/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.637.45.906;CLIP GRADUADOR SOCALO NECRO;500;103,29;51645,00;16,65;51628,35
10;26046;6/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;H.642.51.243;TACO DE GUIA AC. CROMAT;2000;122,04;244080,00;17,60;244062,40
10;26314;19/06/2005;11301;ATU ARTICULOS DE ACERO S.A.;KA708065FBB;NOVOKOR FAN. BALANC B/B -A- 06;50;578,88;28944,15;186,69;28757,46
10;26289;15/06/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;0104020058;FILO HAYA PVC 22 mm.;300;26,78;8035,20;3,90;8031,30
10;26289;15/06/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;0104020084;FILO GRAFITO PVC 22 mm/0.45mm.;300;26,24;7871,40;3,90;7867,50
10;26289;15/06/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;H.015.31.826;TORN.HOSPA CA.AV.4.0x15BISAGRA;1000;3,21;3210,00;0,60;3209,40
10;26289;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;H.282.12.405;SOPORTE ENTREPAÐO PL.TRAS 5MM;3000;56,10;168300,00;9,00;168291,00
10;26289;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;H.311.00.501;BISAGRA SEMICODO ECONOMI  48/6;250;43,98;10995,63;7,05;10988,58
10;26289;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;H.311.10.500;PLACA DE MONTAJE AC.ALT.AJUST.;250;8,50;2125,00;1,43;2123,58
10;26289;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;H.316.32.600;BISAGRA RECTA 175º;50;60,06;3002,98;10,35;2992,63
10;26289;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;H.316.50.504;PLACA MONTAJE 4mm=H.316.91.648;50;3,67;183,45;0,70;182,75
10;26289;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;H.421.72.010;CALIBRE DE MONTAJE;6;55,14;330,84;9,01;321,83
10;26287;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;JA708095FBB;FIBRAKOR FAN. BALAN B/B -A- 09;30;609,55;18286,55;102,51;18184,04
10;26288;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;JA708184FB/;FIBRAKOR FAN. BALANC B/ -A- 18;28;843,34;23613,43;142,91;23470,52
10;26288;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;JA708185FBB;FIBRAKOR FAN BALANCE B/B 18-A-;5;162,37;811,85;26,99;784,87
10;25874;28/03/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;KA708061FAZ;NOVOKOR FAN. AZUL D/D -A- 06;5;84,80;424,02;19,15;404,87
10;26288;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;KA708063FHA;NOVOKOR FAN. HAYA D/ -A- 06;25;306,46;7661,42;71,85;7589,57
10;25874;28/03/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;KA708065FBB;NOVOKOR FAN. BALANC B/B -A- 06;5;57,89;289,44;13,34;276,11
10;26287;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;KA708065FBB;NOVOKOR FAN. BALANC B/B -A- 06;10;115,78;1157,77;26,67;1131,10
10;26287;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;5;125,84;629,22;25,16;604,06
10;25873;28/03/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;MAL70809;"MDF ""A"" 7X8X09 LIVIANO";55;784,71;43158,95;127,16;43031,79
10;25873;28/03/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";168;3057,50;513660,43;493,75;513166,68
10;26284;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";210;3821,88;802594,42;617,19;801977,23
10;26287;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";68;1496,32;101749,78;242,28;101507,50
10;25874;28/03/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";102;2244,48;228937,00;363,43;228573,58
10;25873;28/03/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;MAL70818;"MDF ""A"" 7X8X18 LIVIANO";28;739,85;20715,71;119,59;20596,12
10;25876;8/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;NAL30806;"NOVOPLY ""A"" 3x08x06";700;2287,70;1601388,60;1010,10;1600378,50
10;25876;30/03/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;NAL30806;"NOVOPLY ""A"" 3x08x06";210;464,24;97490,11;303,03;97187,08
10;25876;28/03/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;NAL30806;"NOVOPLY ""A"" 3x08x06";910;2011,70;1830647,55;1313,13;1829334,42
10;26287;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;NAL70812;"NOVOPLY ""A"" 7x08x12";5;45,41;227,03;8,25;218,78
10;26139;8/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;NBL30806;"NOVOPLY ""B""  3x08x06";700;2287,70;1601388,60;1149,89;1600238,71
10;26287;15/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;NBL70806;"NOVOPLY ""B"" 7x08x06";25;138,17;3454,18;49,54;3404,64
10;25987;4/04/2005;11140;BRITO ZUNIGA FAUSTO CORNELIO;REEMBGASTOS;REPOSICION GASTOS;1;50,00;50,00;0,00;50,00
10;25936;6/04/2005;11304;CARVAJAL S.A. ECUADOR COMERCIA;KA708304FB/;NOVOKOR FAN. BALANCE B/ -A- 30;8;183,84;1470,76;46,18;1424,58
10;26420;22/04/2005;11304;CARVAJAL S.A. ECUADOR COMERCIA;KA708304FB/;NOVOKOR FAN. BALANCE B/ -A- 30;5;114,90;574,51;28,86;545,65
10;25936;31/03/2005;11304;CARVAJAL S.A. ECUADOR COMERCIA;KA708304FB/;NOVOKOR FAN. BALANCE B/ -A- 30;8;183,84;1470,76;46,18;1424,58
10;25974;1/04/2005;11304;CARVAJAL S.A. ECUADOR COMERCIA;KA708304FB/;NOVOKOR FAN. BALANCE B/ -A- 30;8;183,84;1470,76;46,18;1424,58
10;26123;8/04/2005;11304;CARVAJAL S.A. ECUADOR COMERCIA;KA708304FB/;NOVOKOR FAN. BALANCE B/ -A- 30;10;295,22;2952,24;57,72;2894,52
10;26297;18/04/2005;11304;CARVAJAL S.A. ECUADOR COMERCIA;KA708304FB/;NOVOKOR FAN. BALANCE B/ -A- 30;34;781,34;26565,52;196,25;26369,26
10;26177;12/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;0207050009;"SIERRA 8 1/2"" Z-42 VENTAS";1;91,31;91,31;10,36;80,95
10;26413;22/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;FA708151FNN;NOVOFOIL FAN. NOGALN D/D -A-;5;101,33;506,63;25,23;481,41
10;26413;22/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;FA708153FNN;NOVOFOIL FAN. NOGALN D/ -A- 15;10;161,98;1619,77;43,50;1576,27
10;26177;12/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;H.263.66.352;SOPORTE DE TABLEROS TAB;100;10,98;1097,50;1,84;1095,66
10;26234;14/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;H.282.12.405;SOPORTE ENTREPAÐO PL.TRAS 5MM;3000;56,10;168300,00;9,00;168291,00
10;26177;12/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;H.311.00.501;BISAGRA SEMICODO ECONOMI  48/6;250;43,98;10995,63;7,05;10988,58
10;26177;12/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;H.311.10.500;PLACA DE MONTAJE AC.ALT.AJUST.;250;8,50;2125,00;1,43;2123,58
10;25952;1/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;H.423.08.746;SOFT ROLLER 25 REAS BLAN. 45CM;60;45,48;2728,62;7,63;2720,99
10;25967;1/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;JA708154FB/;FIBRAKOR FANTA. BALANCE B/ -A-;10;257,01;2570,08;42,62;2527,46
10;25950;1/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;JA708154FB/;FIBRAKOR FANTA. BALANCE B/ -A-;20;514,02;10280,31;85,24;10195,07
10;25951;1/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;JA708184FB/;FIBRAKOR FAN. BALANC B/ -A- 18;2;60,24;120,48;10,21;110,27
10;25950;1/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;JA708184FB/;FIBRAKOR FAN. BALANC B/ -A- 18;20;602,38;12047,67;102,08;11945,59
10;26254;14/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;JA708185FBB;FIBRAKOR FAN BALANCE B/B 18-A-;5;162,37;811,85;26,99;784,87
10;26052;6/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708063FGT;NOVOKOR FAN. GRAFITO D/ -A- 06;5;61,40;307,02;20,12;286,90
10;26052;6/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708063FNE;NOVOKOR FAN. NEGRO D/ -A- 06;5;50,67;253,33;19,47;233,86
10;26411;22/04/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708063FPE;NOVOKOR FAN. PERAL D/ -A- 06;5;58,09;290,45;20,12;270,33
10;26254;14/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708064FB/;NOVOKOR FAN. BALANCE B/ -A- 06;5;46,11;230,57;15,22;215,35
10;25885;29/03/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708065FBB;NOVOKOR FAN. BALANC B/B -A- 06;25;289,44;7236,04;93,35;7142,69
10;26413;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708151FHA;NOVOKOR FAN. HAYA D/D -A- 15;4;91,64;366,57;25,38;341,19
10;26175;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708151FHC;NOVOKOR FAN. HAYA CATEDRAL;5;114,38;571,92;31,73;540,19
10;26175;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708151FNE;NOVOKOR FAN. NEGRO D/D -A- 15;5;114,05;570,24;29,77;540,47
10;26184;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708151FPE;NOVOKOR FAN. PERAL D/D -A;5;128,89;644,47;31,73;612,74
10;25966;1/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;15;252,60;3788,95;70,96;3717,99
10;26254;14/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708155FBB;NOVOKOR FAN. BALANC B/B -A- 15;15;252,60;3788,95;70,96;3717,99
10;26412;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708191FGN;NOVOKOR FAN. GRANIT D/D -A- 19;1;24,25;24,25;7,04;17,21
10;26413;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708191FGN;NOVOKOR FAN. GRANIT D/D -A- 19;4;97,01;388,04;28,18;359,86
10;26175;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708191FGN;NOVOKOR FAN. GRANIT D/D -A- 19;5;151,35;756,76;35,22;721,53
10;26413;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708191FGT;NOVOKOR FAN. GRAFIT D/D -A- 19;4;100,86;403,42;28,18;375,24
10;26412;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;1;25,17;25,17;7,04;18,12
10;26413;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;4;100,67;402,70;28,18;374,52
10;26052;6/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;5;125,84;629,22;35,22;593,99
10;26052;6/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708191FHA;NOVOKOR FAN. HAYA D/D -A- 19;5;125,84;629,22;35,22;593,99
10;26175;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708191FHC;NOVOKOR FAN.HAYA CATEDRAL;5;125,67;628,37;35,22;593,15
10;26184;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708191FPE;NOVOKOR FAN. PERAL  D/D -A- 19;3;92,54;277,63;21,13;256,50
10;25966;1/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708251FAZ;NOVOKOR FAN. AZUL D/D -A- 25;2;55,92;111,83;15,21;96,62
10;26413;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;KA708251FHA;NOVOKOR FAN. HAYA D/D -A- 25;5;143,23;716,17;38,03;678,14
10;26176;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60812;"MDF ""A"" 6X8X12 LIVIANO";3;47,26;141,78;6,47;135,31
10;26175;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60812;"MDF ""A"" 6X8X12 LIVIANO";20;315,06;6301,18;43,10;6258,08
10;26052;6/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60812;"MDF ""A"" 6X8X12 LIVIANO";25;393,82;9845,59;53,88;9791,71
10;26175;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60815;"MDF ""A"" 6X8X15 LIVIANO";20;390,00;7800,00;53,02;7746,98
10;25886;29/03/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60815;"MDF ""A"" 6X8X15 LIVIANO";30;585,00;17550,00;79,53;17470,47
10;26052;6/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60815;"MDF ""A"" 6X8X15 LIVIANO";40;780,00;31200,00;106,04;31093,96
10;25887;7/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60818;"MDF ""A"" 6X8X18 LIVIANO";1;23,80;23,80;3,13;20,67
10;25887;29/03/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60818;"MDF ""A"" 6X8X18 LIVIANO";1;23,80;23,80;3,13;20,67
10;25886;29/03/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60818;"MDF ""A"" 6X8X18 LIVIANO";17;404,60;6878,27;53,19;6825,08
10;26052;6/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60818;"MDF ""A"" 6X8X18 LIVIANO";20;476,00;9520,10;62,58;9457,52
10;26053;6/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL60830;"MDF ""A"" 6X8X30 LIVIANO";3;111,93;335,80;16,57;319,24
10;26348;20/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70805;"MDF ""A"" 7X8X5.5 LIVIANO";87;812,65;70700,29;136,24;70564,05
10;26175;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70809;"MDF ""A"" 7X8X09 LIVIANO";20;285,35;5706,97;46,24;5660,73
10;26331;20/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70809;"MDF ""A"" 7X8X09 LIVIANO";55;784,71;43158,95;127,16;43031,79
10;26222;14/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";10;181,99;1819,94;29,39;1790,55
10;26175;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";25;454,99;11374,64;73,48;11301,16
10;25966;1/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";42;764,38;32103,78;123,44;31980,34
10;26331;20/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70812;"MDF ""A"" 7X8X12 LIVIANO";42;764,38;32103,78;123,44;31980,34
10;26222;14/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";20;440,09;8801,88;71,26;8730,62
10;26052;6/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";34;748,16;25437,44;121,14;25316,30
10;26331;20/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";34;748,16;25437,44;121,14;25316,30
10;26348;20/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70815;"MDF ""A"" 7X8X15 LIVIANO";34;748,16;25437,44;121,14;25316,30
10;25886;29/03/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70818;"MDF ""A"" 7X8X18 LIVIANO";15;396,35;5945,20;64,07;5881,13
10;26175;12/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70818;"MDF ""A"" 7X8X18 LIVIANO";15;396,35;5945,20;64,07;5881,13
10;25966;1/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70818;"MDF ""A"" 7X8X18 LIVIANO";28;739,85;20715,71;119,59;20596,12
10;26348;20/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70818;"MDF ""A"" 7X8X18 LIVIANO";28;739,85;20715,71;119,59;20596,12
10;26053;6/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;MAL70825;"MDF ""A"" 7X8X25 LIVIANO";3;110,73;332,20;17,99;314,21
10;26413;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;NAL30806;"NOVOPLY ""A"" 3x08x06";30;66,32;1989,59;47,29;1942,31
10;26254;14/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;NAL70804;"NOVOPLY ""A"" 7x08x04";20;89,07;1781,39;23,77;1757,62
10;26413;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;NAL70812;"NOVOPLY ""A"" 7x08x12";20;181,63;3632,54;46,20;3586,34
10;26413;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;NAL70815;"NOVOPLY ""A"" 7x08x15";16;173,08;2769,21;45,81;2723,40
10;25950;1/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;NBL70804;"NOVOPLY ""B"" 7x08x04";40;178,14;7125,57;76,75;7048,82
10;25950;1/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;NBL70806;"NOVOPLY ""B"" 7x08x06";30;165,80;4974,02;70,72;4903,31
10;25966;1/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;VA708064FB/;TROP.KOR FAN. BALANC B/ -A- 06;15;192,55;2888,19;63,61;2824,58
10;26257;14/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;VA708154FB/;TROP.KOR FAN. BALANC B/ -A- 15;10;221,36;2213,64;55,89;2157,76
10;26254;14/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;VA708253FGR;TROP.KOR FAN. GRIS D/ -A- 25;1;33,47;33,47;8,10;25,37
10;26253;14/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;ZA708154FB/;FIBRAKOR RANUR.BALAN 'A' 15 B/;10;257,01;2570,08;49,44;2520,64
10;26410;22/07/2005;11109;CHASIQUIZA FUERTES LUIS ALONSO;ZA708154FB/;FIBRAKOR RANUR.BALAN 'A' 15 B/;20;514,02;10280,31;98,88;10181,43
10;26167;12/07/2005;11511;CHAVEZ PAULA FAUSTO ENRIQUE;H.001.25.413;INSERTO D.TALAD.MINIFIX16-23MM;1;67,71;67,71;9,71;58,00
10;26167;12/07/2005;11511;CHAVEZ PAULA FAUSTO ENRIQUE;H.030.10.585;MANGUITO TORN.MAXIFIX 5X17MM;30;4,11;123,17;0,65;122,51
10;26167;12/07/2005;11511;CHAVEZ PAULA FAUSTO ENRIQUE;H.039.33.060;MANGUITO DE NYLON MINIFIX ROSC;100;1,38;138,30;0,21;138,09
10;26167;12/07/2005;11511;CHAVEZ PAULA FAUSTO ENRIQUE;H.262.26.237;CAJA MINIFIX 15 NATURAL 13MM;100;4,73;473,20;0,74;472,46
10;26167;12/07/2005;11511;CHAVEZ PAULA FAUSTO ENRIQUE;H.262.28.642;PERNO UNION MINIFIX M6;100;3,94;394,20;0,50;393,70
10;26167;12/07/2005;11511;CHAVEZ PAULA FAUSTO ENRIQUE;H.262.87.703;CAJA MAXIFIX E NIQ. SW6 D=35MM;30;8,83;264,75;1,38;263,37
10;26167;12/07/2005;11511;CHAVEZ PAULA FAUSTO ENRIQUE;H.262.87.912;BOLZ MAXIFIX E VERZ. B55M8X9.5;30;3,86;115,70;0,61;115,09
10;26138;8/07/2005;11381;CHIRIBOGA CORDOVEZ JOSE BENJAM;0104020084;FILO GRAFITO PVC 22 mm/0.45mm.;600;52,48;31485,60;7,80;31477,80
10;26138;8/07/2005;11381;CHIRIBOGA CORDOVEZ JOSE BENJAM;0104020098;FILO NEGRO PVC 29 X 2 MM;1050;241,97;254071,13;37,70;254033,43
